Date,Open,date,News Sentiment,Sentiment_1_days_before,Sentiment_2_days_before,Sentiment_3_days_before,Sentiment_4_days_before,Sentiment_5_days_before,Sentiment_6_days_before,Sentiment_7_days_before,Sentiment_8_days_before,Sentiment_9_days_before,Sentiment_10_days_before,Sentiment_11_days_before,Sentiment_12_days_before,Sentiment_13_days_before,Sentiment_14_days_before,Sentiment_15_days_before,Sentiment_16_days_before,Sentiment_17_days_before,Sentiment_18_days_before,Sentiment_19_days_before,Sentiment_20_days_before
2010-05-14,1233.3,2010-05-14,-0.23,-0.22,-0.23,-0.22,-0.21,-0.18,-0.15,-0.15,-0.13,-0.13,-0.16,-0.14,-0.14,-0.12,-0.09,-0.12,-0.12,-0.12,-0.13,-0.14,-0.11
2010-05-17,1232.0,2010-05-17,-0.22,-0.23,-0.22,-0.23,-0.22,-0.21,-0.18,-0.15,-0.15,-0.13,-0.13,-0.16,-0.14,-0.14,-0.12,-0.09,-0.12,-0.12,-0.12,-0.13,-0.14
2010-05-18,1223.9,2010-05-18,-0.24,-0.22,-0.23,-0.22,-0.23,-0.22,-0.21,-0.18,-0.15,-0.15,-0.13,-0.13,-0.16,-0.14,-0.14,-0.12,-0.09,-0.12,-0.12,-0.12,-0.13
2010-05-19,1223.8,2010-05-19,-0.24,-0.24,-0.22,-0.23,-0.22,-0.23,-0.22,-0.21,-0.18,-0.15,-0.15,-0.13,-0.13,-0.16,-0.14,-0.14,-0.12,-0.09,-0.12,-0.12,-0.12
2010-05-20,1191.0,2010-05-20,-0.26,-0.24,-0.24,-0.22,-0.23,-0.22,-0.23,-0.22,-0.21,-0.18,-0.15,-0.15,-0.13,-0.13,-0.16,-0.14,-0.14,-0.12,-0.09,-0.12,-0.12
2010-05-21,1183.0,2010-05-21,-0.28,-0.26,-0.24,-0.24,-0.22,-0.23,-0.22,-0.23,-0.22,-0.21,-0.18,-0.15,-0.15,-0.13,-0.13,-0.16,-0.14,-0.14,-0.12,-0.09,-0.12
2010-05-24,1178.1,2010-05-24,-0.26,-0.28,-0.26,-0.24,-0.24,-0.22,-0.23,-0.22,-0.23,-0.22,-0.21,-0.18,-0.15,-0.15,-0.13,-0.13,-0.16,-0.14,-0.14,-0.12,-0.09
2010-05-25,1192.4,2010-05-25,-0.25,-0.26,-0.28,-0.26,-0.24,-0.24,-0.22,-0.23,-0.22,-0.23,-0.22,-0.21,-0.18,-0.15,-0.15,-0.13,-0.13,-0.16,-0.14,-0.14,-0.12
2010-05-26,1203.8,2010-05-26,-0.26,-0.25,-0.26,-0.28,-0.26,-0.24,-0.24,-0.22,-0.23,-0.22,-0.23,-0.22,-0.21,-0.18,-0.15,-0.15,-0.13,-0.13,-0.16,-0.14,-0.14
2010-05-27,1211.7,2010-05-27,-0.27,-0.26,-0.25,-0.26,-0.28,-0.26,-0.24,-0.24,-0.22,-0.23,-0.22,-0.23,-0.22,-0.21,-0.18,-0.15,-0.15,-0.13,-0.13,-0.16,-0.14
2010-05-28,1213.4,2010-05-28,-0.28,-0.27,-0.26,-0.25,-0.26,-0.28,-0.26,-0.24,-0.24,-0.22,-0.23,-0.22,-0.23,-0.22,-0.21,-0.18,-0.15,-0.15,-0.13,-0.13,-0.16
2010-05-31,1216.7,2010-05-31,-0.26,-0.28,-0.27,-0.26,-0.25,-0.26,-0.28,-0.26,-0.24,-0.24,-0.22,-0.23,-0.22,-0.23,-0.22,-0.21,-0.18,-0.15,-0.15,-0.13,-0.13
2010-06-02,1227.7,2010-06-02,-0.26,-0.26,-0.28,-0.27,-0.26,-0.25,-0.26,-0.28,-0.26,-0.24,-0.24,-0.22,-0.23,-0.22,-0.23,-0.22,-0.21,-0.18,-0.15,-0.15,-0.13
2010-06-03,1225.2,2010-06-03,-0.25,-0.26,-0.26,-0.28,-0.27,-0.26,-0.25,-0.26,-0.28,-0.26,-0.24,-0.24,-0.22,-0.23,-0.22,-0.23,-0.22,-0.21,-0.18,-0.15,-0.15
2010-06-04,1208.5,2010-06-04,-0.24,-0.25,-0.26,-0.26,-0.28,-0.27,-0.26,-0.25,-0.26,-0.28,-0.26,-0.24,-0.24,-0.22,-0.23,-0.22,-0.23,-0.22,-0.21,-0.18,-0.15
2010-06-07,1221.1,2010-06-07,-0.24,-0.24,-0.25,-0.26,-0.26,-0.28,-0.27,-0.26,-0.25,-0.26,-0.28,-0.26,-0.24,-0.24,-0.22,-0.23,-0.22,-0.23,-0.22,-0.21,-0.18
2010-06-08,1242.6,2010-06-08,-0.27,-0.24,-0.24,-0.25,-0.26,-0.26,-0.28,-0.27,-0.26,-0.25,-0.26,-0.28,-0.26,-0.24,-0.24,-0.22,-0.23,-0.22,-0.23,-0.22,-0.21
2010-06-09,1237.1,2010-06-09,-0.26,-0.27,-0.24,-0.24,-0.25,-0.26,-0.26,-0.28,-0.27,-0.26,-0.25,-0.26,-0.28,-0.26,-0.24,-0.24,-0.22,-0.23,-0.22,-0.23,-0.22
2010-06-10,1234.4,2010-06-10,-0.26,-0.26,-0.27,-0.24,-0.24,-0.25,-0.26,-0.26,-0.28,-0.27,-0.26,-0.25,-0.26,-0.28,-0.26,-0.24,-0.24,-0.22,-0.23,-0.22,-0.23
2010-06-11,1218.8,2010-06-11,-0.25,-0.26,-0.26,-0.27,-0.24,-0.24,-0.25,-0.26,-0.26,-0.28,-0.27,-0.26,-0.25,-0.26,-0.28,-0.26,-0.24,-0.24,-0.22,-0.23,-0.22
2010-06-14,1229.3,2010-06-14,-0.22,-0.25,-0.26,-0.26,-0.27,-0.24,-0.24,-0.25,-0.26,-0.26,-0.28,-0.27,-0.26,-0.25,-0.26,-0.28,-0.26,-0.24,-0.24,-0.22,-0.23
2010-06-15,1223.0,2010-06-15,-0.22,-0.22,-0.25,-0.26,-0.26,-0.27,-0.24,-0.24,-0.25,-0.26,-0.26,-0.28,-0.27,-0.26,-0.25,-0.26,-0.28,-0.26,-0.24,-0.24,-0.22
2010-06-16,1236.1,2010-06-16,-0.22,-0.22,-0.22,-0.25,-0.26,-0.26,-0.27,-0.24,-0.24,-0.25,-0.26,-0.26,-0.28,-0.27,-0.26,-0.25,-0.26,-0.28,-0.26,-0.24,-0.24
2010-06-17,1231.6,2010-06-17,-0.21,-0.22,-0.22,-0.22,-0.25,-0.26,-0.26,-0.27,-0.24,-0.24,-0.25,-0.26,-0.26,-0.28,-0.27,-0.26,-0.25,-0.26,-0.28,-0.26,-0.24
2010-06-18,1247.6,2010-06-18,-0.22,-0.21,-0.22,-0.22,-0.22,-0.25,-0.26,-0.26,-0.27,-0.24,-0.24,-0.25,-0.26,-0.26,-0.28,-0.27,-0.26,-0.25,-0.26,-0.28,-0.26
2010-06-21,1261.2,2010-06-21,-0.2,-0.22,-0.21,-0.22,-0.22,-0.22,-0.25,-0.26,-0.26,-0.27,-0.24,-0.24,-0.25,-0.26,-0.26,-0.28,-0.27,-0.26,-0.25,-0.26,-0.28
2010-06-22,1233.3,2010-06-22,-0.18,-0.2,-0.22,-0.21,-0.22,-0.22,-0.22,-0.25,-0.26,-0.26,-0.27,-0.24,-0.24,-0.25,-0.26,-0.26,-0.28,-0.27,-0.26,-0.25,-0.26
2010-06-23,1240.6,2010-06-23,-0.18,-0.18,-0.2,-0.22,-0.21,-0.22,-0.22,-0.22,-0.25,-0.26,-0.26,-0.27,-0.24,-0.24,-0.25,-0.26,-0.26,-0.28,-0.27,-0.26,-0.25
2010-06-24,1237.6,2010-06-24,-0.18,-0.18,-0.18,-0.2,-0.22,-0.21,-0.22,-0.22,-0.22,-0.25,-0.26,-0.26,-0.27,-0.24,-0.24,-0.25,-0.26,-0.26,-0.28,-0.27,-0.26
2010-06-25,1244.5,2010-06-25,-0.19,-0.18,-0.18,-0.18,-0.2,-0.22,-0.21,-0.22,-0.22,-0.22,-0.25,-0.26,-0.26,-0.27,-0.24,-0.24,-0.25,-0.26,-0.26,-0.28,-0.27
2010-06-28,1255.8,2010-06-28,-0.18,-0.19,-0.18,-0.18,-0.18,-0.2,-0.22,-0.21,-0.22,-0.22,-0.22,-0.25,-0.26,-0.26,-0.27,-0.24,-0.24,-0.25,-0.26,-0.26,-0.28
2010-06-29,1239.0,2010-06-29,-0.19,-0.18,-0.19,-0.18,-0.18,-0.18,-0.2,-0.22,-0.21,-0.22,-0.22,-0.22,-0.25,-0.26,-0.26,-0.27,-0.24,-0.24,-0.25,-0.26,-0.26
2010-06-30,1241.6,2010-06-30,-0.18,-0.19,-0.18,-0.19,-0.18,-0.18,-0.18,-0.2,-0.22,-0.21,-0.22,-0.22,-0.22,-0.25,-0.26,-0.26,-0.27,-0.24,-0.24,-0.25,-0.26
2010-07-01,1243.0,2010-07-01,-0.18,-0.18,-0.19,-0.18,-0.19,-0.18,-0.18,-0.18,-0.2,-0.22,-0.21,-0.22,-0.22,-0.22,-0.25,-0.26,-0.26,-0.27,-0.24,-0.24,-0.25
2010-07-02,1199.0,2010-07-02,-0.2,-0.18,-0.18,-0.19,-0.18,-0.19,-0.18,-0.18,-0.18,-0.2,-0.22,-0.21,-0.22,-0.22,-0.22,-0.25,-0.26,-0.26,-0.27,-0.24,-0.24
2010-07-05,1212.2,2010-07-05,-0.22,-0.2,-0.18,-0.18,-0.19,-0.18,-0.19,-0.18,-0.18,-0.18,-0.2,-0.22,-0.21,-0.22,-0.22,-0.22,-0.25,-0.26,-0.26,-0.27,-0.24
2010-07-07,1194.0,2010-07-07,-0.21,-0.22,-0.2,-0.18,-0.18,-0.19,-0.18,-0.19,-0.18,-0.18,-0.18,-0.2,-0.22,-0.21,-0.22,-0.22,-0.22,-0.25,-0.26,-0.26,-0.27
2010-07-08,1202.9,2010-07-08,-0.19,-0.21,-0.22,-0.2,-0.18,-0.18,-0.19,-0.18,-0.19,-0.18,-0.18,-0.18,-0.2,-0.22,-0.21,-0.22,-0.22,-0.22,-0.25,-0.26,-0.26
2010-07-09,1198.5,2010-07-09,-0.2,-0.19,-0.21,-0.22,-0.2,-0.18,-0.18,-0.19,-0.18,-0.19,-0.18,-0.18,-0.18,-0.2,-0.22,-0.21,-0.22,-0.22,-0.22,-0.25,-0.26
2010-07-12,1212.3,2010-07-12,-0.19,-0.2,-0.19,-0.21,-0.22,-0.2,-0.18,-0.18,-0.19,-0.18,-0.19,-0.18,-0.18,-0.18,-0.2,-0.22,-0.21,-0.22,-0.22,-0.22,-0.25
2010-07-13,1197.7,2010-07-13,-0.21,-0.19,-0.2,-0.19,-0.21,-0.22,-0.2,-0.18,-0.18,-0.19,-0.18,-0.19,-0.18,-0.18,-0.18,-0.2,-0.22,-0.21,-0.22,-0.22,-0.22
2010-07-14,1212.0,2010-07-14,-0.2,-0.21,-0.19,-0.2,-0.19,-0.21,-0.22,-0.2,-0.18,-0.18,-0.19,-0.18,-0.19,-0.18,-0.18,-0.18,-0.2,-0.22,-0.21,-0.22,-0.22
2010-07-15,1208.1,2010-07-15,-0.2,-0.2,-0.21,-0.19,-0.2,-0.19,-0.21,-0.22,-0.2,-0.18,-0.18,-0.19,-0.18,-0.19,-0.18,-0.18,-0.18,-0.2,-0.22,-0.21,-0.22
2010-07-16,1209.0,2010-07-16,-0.21,-0.2,-0.2,-0.21,-0.19,-0.2,-0.19,-0.21,-0.22,-0.2,-0.18,-0.18,-0.19,-0.18,-0.19,-0.18,-0.18,-0.18,-0.2,-0.22,-0.21
2010-07-19,1193.7,2010-07-19,-0.23,-0.21,-0.2,-0.2,-0.21,-0.19,-0.2,-0.19,-0.21,-0.22,-0.2,-0.18,-0.18,-0.19,-0.18,-0.19,-0.18,-0.18,-0.18,-0.2,-0.22
2010-07-20,1183.2,2010-07-20,-0.23,-0.23,-0.21,-0.2,-0.2,-0.21,-0.19,-0.2,-0.19,-0.21,-0.22,-0.2,-0.18,-0.18,-0.19,-0.18,-0.19,-0.18,-0.18,-0.18,-0.2
2010-07-21,1191.8,2010-07-21,-0.24,-0.23,-0.23,-0.21,-0.2,-0.2,-0.21,-0.19,-0.2,-0.19,-0.21,-0.22,-0.2,-0.18,-0.18,-0.19,-0.18,-0.19,-0.18,-0.18,-0.18
2010-07-22,1184.1,2010-07-22,-0.23,-0.24,-0.23,-0.23,-0.21,-0.2,-0.2,-0.21,-0.19,-0.2,-0.19,-0.21,-0.22,-0.2,-0.18,-0.18,-0.19,-0.18,-0.19,-0.18,-0.18
2010-07-23,1195.1,2010-07-23,-0.22,-0.23,-0.24,-0.23,-0.23,-0.21,-0.2,-0.2,-0.21,-0.19,-0.2,-0.19,-0.21,-0.22,-0.2,-0.18,-0.18,-0.19,-0.18,-0.19,-0.18
2010-07-26,1188.0,2010-07-26,-0.22,-0.22,-0.23,-0.24,-0.23,-0.23,-0.21,-0.2,-0.2,-0.21,-0.19,-0.2,-0.19,-0.21,-0.22,-0.2,-0.18,-0.18,-0.19,-0.18,-0.19
2010-07-27,1182.7,2010-07-27,-0.2,-0.22,-0.22,-0.23,-0.24,-0.23,-0.23,-0.21,-0.2,-0.2,-0.21,-0.19,-0.2,-0.19,-0.21,-0.22,-0.2,-0.18,-0.18,-0.19,-0.18
2010-07-28,1161.1,2010-07-28,-0.19,-0.2,-0.22,-0.22,-0.23,-0.24,-0.23,-0.23,-0.21,-0.2,-0.2,-0.21,-0.19,-0.2,-0.19,-0.21,-0.22,-0.2,-0.18,-0.18,-0.19
2010-07-29,1165.8,2010-07-29,-0.19,-0.19,-0.2,-0.22,-0.22,-0.23,-0.24,-0.23,-0.23,-0.21,-0.2,-0.2,-0.21,-0.19,-0.2,-0.19,-0.21,-0.22,-0.2,-0.18,-0.18
2010-07-30,1170.8,2010-07-30,-0.19,-0.19,-0.19,-0.2,-0.22,-0.22,-0.23,-0.24,-0.23,-0.23,-0.21,-0.2,-0.2,-0.21,-0.19,-0.2,-0.19,-0.21,-0.22,-0.2,-0.18
2010-08-02,1183.8,2010-08-02,-0.17,-0.19,-0.19,-0.19,-0.2,-0.22,-0.22,-0.23,-0.24,-0.23,-0.23,-0.21,-0.2,-0.2,-0.21,-0.19,-0.2,-0.19,-0.21,-0.22,-0.2
2010-08-03,1184.8,2010-08-03,-0.15,-0.17,-0.19,-0.19,-0.19,-0.2,-0.22,-0.22,-0.23,-0.24,-0.23,-0.23,-0.21,-0.2,-0.2,-0.21,-0.19,-0.2,-0.19,-0.21,-0.22
2010-08-04,1188.1,2010-08-04,-0.12,-0.15,-0.17,-0.19,-0.19,-0.19,-0.2,-0.22,-0.22,-0.23,-0.24,-0.23,-0.23,-0.21,-0.2,-0.2,-0.21,-0.19,-0.2,-0.19,-0.21
2010-08-05,1197.0,2010-08-05,-0.12,-0.12,-0.15,-0.17,-0.19,-0.19,-0.19,-0.2,-0.22,-0.22,-0.23,-0.24,-0.23,-0.23,-0.21,-0.2,-0.2,-0.21,-0.19,-0.2,-0.19
2010-08-06,1197.4,2010-08-06,-0.13,-0.12,-0.12,-0.15,-0.17,-0.19,-0.19,-0.19,-0.2,-0.22,-0.22,-0.23,-0.24,-0.23,-0.23,-0.21,-0.2,-0.2,-0.21,-0.19,-0.2
2010-08-09,1206.3,2010-08-09,-0.1,-0.13,-0.12,-0.12,-0.15,-0.17,-0.19,-0.19,-0.19,-0.2,-0.22,-0.22,-0.23,-0.24,-0.23,-0.23,-0.21,-0.2,-0.2,-0.21,-0.19
2010-08-10,1203.3,2010-08-10,-0.09,-0.1,-0.13,-0.12,-0.12,-0.15,-0.17,-0.19,-0.19,-0.19,-0.2,-0.22,-0.22,-0.23,-0.24,-0.23,-0.23,-0.21,-0.2,-0.2,-0.21
2010-08-11,1206.9,2010-08-11,-0.09,-0.09,-0.1,-0.13,-0.12,-0.12,-0.15,-0.17,-0.19,-0.19,-0.19,-0.2,-0.22,-0.22,-0.23,-0.24,-0.23,-0.23,-0.21,-0.2,-0.2
2010-08-12,1200.6,2010-08-12,-0.11,-0.09,-0.09,-0.1,-0.13,-0.12,-0.12,-0.15,-0.17,-0.19,-0.19,-0.19,-0.2,-0.22,-0.22,-0.23,-0.24,-0.23,-0.23,-0.21,-0.2
2010-08-13,1216.1,2010-08-13,-0.1,-0.11,-0.09,-0.09,-0.1,-0.13,-0.12,-0.12,-0.15,-0.17,-0.19,-0.19,-0.19,-0.2,-0.22,-0.22,-0.23,-0.24,-0.23,-0.23,-0.21
2010-08-16,1216.5,2010-08-16,-0.1,-0.1,-0.11,-0.09,-0.09,-0.1,-0.13,-0.12,-0.12,-0.15,-0.17,-0.19,-0.19,-0.19,-0.2,-0.22,-0.22,-0.23,-0.24,-0.23,-0.23
2010-08-17,1227.0,2010-08-17,-0.1,-0.1,-0.1,-0.11,-0.09,-0.09,-0.1,-0.13,-0.12,-0.12,-0.15,-0.17,-0.19,-0.19,-0.19,-0.2,-0.22,-0.22,-0.23,-0.24,-0.23
2010-08-18,1226.8,2010-08-18,-0.11,-0.1,-0.1,-0.1,-0.11,-0.09,-0.09,-0.1,-0.13,-0.12,-0.12,-0.15,-0.17,-0.19,-0.19,-0.19,-0.2,-0.22,-0.22,-0.23,-0.24
2010-08-19,1231.0,2010-08-19,-0.11,-0.11,-0.1,-0.1,-0.1,-0.11,-0.09,-0.09,-0.1,-0.13,-0.12,-0.12,-0.15,-0.17,-0.19,-0.19,-0.19,-0.2,-0.22,-0.22,-0.23
2010-08-20,1234.2,2010-08-20,-0.14,-0.11,-0.11,-0.1,-0.1,-0.1,-0.11,-0.09,-0.09,-0.1,-0.13,-0.12,-0.12,-0.15,-0.17,-0.19,-0.19,-0.19,-0.2,-0.22,-0.22
2010-08-23,1229.2,2010-08-23,-0.14,-0.14,-0.11,-0.11,-0.1,-0.1,-0.1,-0.11,-0.09,-0.09,-0.1,-0.13,-0.12,-0.12,-0.15,-0.17,-0.19,-0.19,-0.19,-0.2,-0.22
2010-08-24,1227.3,2010-08-24,-0.16,-0.14,-0.14,-0.11,-0.11,-0.1,-0.1,-0.1,-0.11,-0.09,-0.09,-0.1,-0.13,-0.12,-0.12,-0.15,-0.17,-0.19,-0.19,-0.19,-0.2
2010-08-25,1232.1,2010-08-25,-0.17,-0.16,-0.14,-0.14,-0.11,-0.11,-0.1,-0.1,-0.1,-0.11,-0.09,-0.09,-0.1,-0.13,-0.12,-0.12,-0.15,-0.17,-0.19,-0.19,-0.19
2010-08-26,1242.4,2010-08-26,-0.17,-0.17,-0.16,-0.14,-0.14,-0.11,-0.11,-0.1,-0.1,-0.1,-0.11,-0.09,-0.09,-0.1,-0.13,-0.12,-0.12,-0.15,-0.17,-0.19,-0.19
2010-08-27,1239.1,2010-08-27,-0.21,-0.17,-0.17,-0.16,-0.14,-0.14,-0.11,-0.11,-0.1,-0.1,-0.1,-0.11,-0.09,-0.09,-0.1,-0.13,-0.12,-0.12,-0.15,-0.17,-0.19
2010-08-30,1238.9,2010-08-30,-0.18,-0.21,-0.17,-0.17,-0.16,-0.14,-0.14,-0.11,-0.11,-0.1,-0.1,-0.1,-0.11,-0.09,-0.09,-0.1,-0.13,-0.12,-0.12,-0.15,-0.17
2010-08-31,1238.7,2010-08-31,-0.17,-0.18,-0.21,-0.17,-0.17,-0.16,-0.14,-0.14,-0.11,-0.11,-0.1,-0.1,-0.1,-0.11,-0.09,-0.09,-0.1,-0.13,-0.12,-0.12,-0.15
2010-09-01,1250.3,2010-09-01,-0.15,-0.17,-0.18,-0.21,-0.17,-0.17,-0.16,-0.14,-0.14,-0.11,-0.11,-0.1,-0.1,-0.1,-0.11,-0.09,-0.09,-0.1,-0.13,-0.12,-0.12
2010-09-02,1245.6,2010-09-02,-0.15,-0.15,-0.17,-0.18,-0.21,-0.17,-0.17,-0.16,-0.14,-0.14,-0.11,-0.11,-0.1,-0.1,-0.1,-0.11,-0.09,-0.09,-0.1,-0.13,-0.12
2010-09-03,1253.2,2010-09-03,-0.14,-0.15,-0.15,-0.17,-0.18,-0.21,-0.17,-0.17,-0.16,-0.14,-0.14,-0.11,-0.11,-0.1,-0.1,-0.1,-0.11,-0.09,-0.09,-0.1,-0.13
2010-09-06,1250.3,2010-09-06,-0.14,-0.14,-0.15,-0.15,-0.17,-0.18,-0.21,-0.17,-0.17,-0.16,-0.14,-0.14,-0.11,-0.11,-0.1,-0.1,-0.1,-0.11,-0.09,-0.09,-0.1
2010-09-08,1257.3,2010-09-08,-0.1,-0.14,-0.14,-0.15,-0.15,-0.17,-0.18,-0.21,-0.17,-0.17,-0.16,-0.14,-0.14,-0.11,-0.11,-0.1,-0.1,-0.1,-0.11,-0.09,-0.09
2010-09-09,1256.7,2010-09-09,-0.1,-0.1,-0.14,-0.14,-0.15,-0.15,-0.17,-0.18,-0.21,-0.17,-0.17,-0.16,-0.14,-0.14,-0.11,-0.11,-0.1,-0.1,-0.1,-0.11,-0.09
2010-09-10,1245.8,2010-09-10,-0.1,-0.1,-0.1,-0.14,-0.14,-0.15,-0.15,-0.17,-0.18,-0.21,-0.17,-0.17,-0.16,-0.14,-0.14,-0.11,-0.11,-0.1,-0.1,-0.1,-0.11
2010-09-13,1247.3,2010-09-13,-0.09,-0.1,-0.1,-0.1,-0.14,-0.14,-0.15,-0.15,-0.17,-0.18,-0.21,-0.17,-0.17,-0.16,-0.14,-0.14,-0.11,-0.11,-0.1,-0.1,-0.1
2010-09-14,1246.6,2010-09-14,-0.09,-0.09,-0.1,-0.1,-0.1,-0.14,-0.14,-0.15,-0.15,-0.17,-0.18,-0.21,-0.17,-0.17,-0.16,-0.14,-0.14,-0.11,-0.11,-0.1,-0.1
2010-09-15,1270.2,2010-09-15,-0.08,-0.09,-0.09,-0.1,-0.1,-0.1,-0.14,-0.14,-0.15,-0.15,-0.17,-0.18,-0.21,-0.17,-0.17,-0.16,-0.14,-0.14,-0.11,-0.11,-0.1
2010-09-16,1269.1,2010-09-16,-0.09,-0.08,-0.09,-0.09,-0.1,-0.1,-0.1,-0.14,-0.14,-0.15,-0.15,-0.17,-0.18,-0.21,-0.17,-0.17,-0.16,-0.14,-0.14,-0.11,-0.11
2010-09-17,1276.8,2010-09-17,-0.11,-0.09,-0.08,-0.09,-0.09,-0.1,-0.1,-0.1,-0.14,-0.14,-0.15,-0.15,-0.17,-0.18,-0.21,-0.17,-0.17,-0.16,-0.14,-0.14,-0.11
2010-09-20,1277.7,2010-09-20,-0.1,-0.11,-0.09,-0.08,-0.09,-0.09,-0.1,-0.1,-0.1,-0.14,-0.14,-0.15,-0.15,-0.17,-0.18,-0.21,-0.17,-0.17,-0.16,-0.14,-0.14
2010-09-21,1280.4,2010-09-21,-0.11,-0.1,-0.11,-0.09,-0.08,-0.09,-0.09,-0.1,-0.1,-0.1,-0.14,-0.14,-0.15,-0.15,-0.17,-0.18,-0.21,-0.17,-0.17,-0.16,-0.14
2010-09-22,1288.7,2010-09-22,-0.12,-0.11,-0.1,-0.11,-0.09,-0.08,-0.09,-0.09,-0.1,-0.1,-0.1,-0.14,-0.14,-0.15,-0.15,-0.17,-0.18,-0.21,-0.17,-0.17,-0.16
2010-09-23,1292.7,2010-09-23,-0.12,-0.12,-0.11,-0.1,-0.11,-0.09,-0.08,-0.09,-0.09,-0.1,-0.1,-0.1,-0.14,-0.14,-0.15,-0.15,-0.17,-0.18,-0.21,-0.17,-0.17
2010-09-24,1293.8,2010-09-24,-0.15,-0.12,-0.12,-0.11,-0.1,-0.11,-0.09,-0.08,-0.09,-0.09,-0.1,-0.1,-0.1,-0.14,-0.14,-0.15,-0.15,-0.17,-0.18,-0.21,-0.17
2010-09-27,1299.2,2010-09-27,-0.14,-0.15,-0.12,-0.12,-0.11,-0.1,-0.11,-0.09,-0.08,-0.09,-0.09,-0.1,-0.1,-0.1,-0.14,-0.14,-0.15,-0.15,-0.17,-0.18,-0.21
2010-09-28,1296.8,2010-09-28,-0.14,-0.14,-0.15,-0.12,-0.12,-0.11,-0.1,-0.11,-0.09,-0.08,-0.09,-0.09,-0.1,-0.1,-0.1,-0.14,-0.14,-0.15,-0.15,-0.17,-0.18
2010-09-29,1310.8,2010-09-29,-0.15,-0.14,-0.14,-0.15,-0.12,-0.12,-0.11,-0.1,-0.11,-0.09,-0.08,-0.09,-0.09,-0.1,-0.1,-0.1,-0.14,-0.14,-0.15,-0.15,-0.17
2010-09-30,1310.8,2010-09-30,-0.15,-0.15,-0.14,-0.14,-0.15,-0.12,-0.12,-0.11,-0.1,-0.11,-0.09,-0.08,-0.09,-0.09,-0.1,-0.1,-0.1,-0.14,-0.14,-0.15,-0.15
2010-10-01,1309.6,2010-10-01,-0.15,-0.15,-0.15,-0.14,-0.14,-0.15,-0.12,-0.12,-0.11,-0.1,-0.11,-0.09,-0.08,-0.09,-0.09,-0.1,-0.1,-0.1,-0.14,-0.14,-0.15
2010-10-04,1319.7,2010-10-04,-0.13,-0.15,-0.15,-0.15,-0.14,-0.14,-0.15,-0.12,-0.12,-0.11,-0.1,-0.11,-0.09,-0.08,-0.09,-0.09,-0.1,-0.1,-0.1,-0.14,-0.14
2010-10-05,1316.1,2010-10-05,-0.13,-0.13,-0.15,-0.15,-0.15,-0.14,-0.14,-0.15,-0.12,-0.12,-0.11,-0.1,-0.11,-0.09,-0.08,-0.09,-0.09,-0.1,-0.1,-0.1,-0.14
2010-10-06,1341.3,2010-10-06,-0.1,-0.13,-0.13,-0.15,-0.15,-0.15,-0.14,-0.14,-0.15,-0.12,-0.12,-0.11,-0.1,-0.11,-0.09,-0.08,-0.09,-0.09,-0.1,-0.1,-0.1
2010-10-07,1350.5,2010-10-07,-0.11,-0.1,-0.13,-0.13,-0.15,-0.15,-0.15,-0.14,-0.14,-0.15,-0.12,-0.12,-0.11,-0.1,-0.11,-0.09,-0.08,-0.09,-0.09,-0.1,-0.1
2010-10-08,1334.2,2010-10-08,-0.12,-0.11,-0.1,-0.13,-0.13,-0.15,-0.15,-0.15,-0.14,-0.14,-0.15,-0.12,-0.12,-0.11,-0.1,-0.11,-0.09,-0.08,-0.09,-0.09,-0.1
2010-10-11,1348.9,2010-10-11,-0.13,-0.12,-0.11,-0.1,-0.13,-0.13,-0.15,-0.15,-0.15,-0.14,-0.14,-0.15,-0.12,-0.12,-0.11,-0.1,-0.11,-0.09,-0.08,-0.09,-0.09
2010-10-12,1354.9,2010-10-12,-0.13,-0.13,-0.12,-0.11,-0.1,-0.13,-0.13,-0.15,-0.15,-0.15,-0.14,-0.14,-0.15,-0.12,-0.12,-0.11,-0.1,-0.11,-0.09,-0.08,-0.09
2010-10-13,1351.5,2010-10-13,-0.1,-0.13,-0.13,-0.12,-0.11,-0.1,-0.13,-0.13,-0.15,-0.15,-0.15,-0.14,-0.14,-0.15,-0.12,-0.12,-0.11,-0.1,-0.11,-0.09,-0.08
2010-10-14,1372.6,2010-10-14,-0.12,-0.1,-0.13,-0.13,-0.12,-0.11,-0.1,-0.13,-0.13,-0.15,-0.15,-0.15,-0.14,-0.14,-0.15,-0.12,-0.12,-0.11,-0.1,-0.11,-0.09
2010-10-15,1381.7,2010-10-15,-0.14,-0.12,-0.1,-0.13,-0.13,-0.12,-0.11,-0.1,-0.13,-0.13,-0.15,-0.15,-0.15,-0.14,-0.14,-0.15,-0.12,-0.12,-0.11,-0.1,-0.11
2010-10-18,1371.0,2010-10-18,-0.14,-0.14,-0.12,-0.1,-0.13,-0.13,-0.12,-0.11,-0.1,-0.13,-0.13,-0.15,-0.15,-0.15,-0.14,-0.14,-0.15,-0.12,-0.12,-0.11,-0.1
2010-10-19,1370.6,2010-10-19,-0.14,-0.14,-0.14,-0.12,-0.1,-0.13,-0.13,-0.12,-0.11,-0.1,-0.13,-0.13,-0.15,-0.15,-0.15,-0.14,-0.14,-0.15,-0.12,-0.12,-0.11
